name,lon,lat,district,address,desc,category
蛇口海上世界,113.9120,22.4860,南山区,广东省深圳市南山区太子路,深圳最早的国际社区，明华轮是海上世界的标志，沿街酒吧和异国餐厅林立，充满国际化的休闲氛围,城市公园
南头古城,113.9280,22.5380,南山区,广东省深圳市南山区深南大道,深圳城市历史的原点，有1700多年历史的古城，修复后的城墙和街巷融合了历史文创与潮流设计,历史街区
深圳大学,113.9410,22.5320,南山区,广东省深圳市南山区南海大道3688号,深圳最美大学校园，文山湖和荔枝林是校园两大名片，每年六月荔枝成熟时举办荔枝节,自然风光
大沙河生态长廊,113.9600,22.5480,南山区,广东省深圳市南山区大沙河,贯穿南山区南北的生态绿廊，河畔骑行道和跑步道串联多个公园，是深圳都市中的自然走廊,城市公园
壹方城,113.8880,22.5600,宝安区,广东省深圳市宝安区新湖路99号,深圳西部最大的购物中心，穹顶天幕和室内水景是其特色，拥有超过500个品牌和特色餐饮,购物商圈
宝安图书馆,113.8850,22.5580,宝安区,广东省深圳市宝安区宝兴路1号,深圳最美的图书馆之一，波浪形建筑外观和巨大的落地窗让阅读与自然融为一体,文化艺术
西湾红树林公园,113.8400,22.5500,宝安区,广东省深圳市宝安区金湾大道,深圳西部最美的滨海湿地公园，红树林中白鹭翩飞，沿海栈道可以观赏飞机起降的壮观景色,自然风光
凤凰山,113.8600,22.6850,宝安区,广东省深圳市宝安区福永镇,深圳西部名山以凤凰古庙闻名，山腰的凤岩古庙香火鼎盛，登顶可俯瞰珠江口和深中通道,宗教寺庙
大鹏所城,114.4850,22.5950,大鹏新区,广东省深圳市龙岗区大鹏街道,深圳唯一的全国重点文物保护单位，明代海防古城保存完好，城墙和将军第讲述着抗倭和鸦片战争的故事,历史遗迹
较场尾,114.4920,22.5900,大鹏新区,广东省深圳市龙岗区大鹏街道较场尾,深圳最有文艺气息的海边民宿小镇，五彩缤纷的民宿面朝大海，被誉为深圳的鼓浪屿,海滨沙滩
杨梅坑,114.5700,22.5550,大鹏新区,广东省深圳市龙岗区南澳街道,深圳最原生态的海岸线，周星驰电影《美人鱼》取景地，沿海悬崖公路骑行是深圳最浪漫的体验,自然风光
西涌海滩,114.5450,22.4900,大鹏新区,广东省深圳市龙岗区南澳街道西涌,深圳最长最美的海滩，全长约4公里沙质洁白细腻，是深圳最佳冲浪和露营海滩,海滨沙滩
金沙湾,114.4300,22.6050,大鹏新区,广东省深圳市大鹏新区金沙湾,大鹏半岛的高端海滨度假区，拥有五星级酒店和细腻沙滩，水上运动和沙滩派对是夏日主打,海滨沙滩
大梅沙,114.3100,22.5930,盐田区,广东省深圳市盐田区盐葵路,深圳最热门的免费海滨公园，巨型飞人雕塑是深圳人的童年记忆，夏季万人戏水的场面壮观,海滨沙滩
小梅沙,114.3280,22.5980,盐田区,广东省深圳市盐田区小梅沙,深圳的蓝色度假天堂，拥有海洋世界主题公园和细腻沙滩，是深圳最早开发的高端海滨度假区,海滨沙滩
东部华侨城,114.2900,22.6180,盐田区,广东省深圳市盐田区大梅沙东部华侨城,深圳最大的山地生态度假区，茶溪谷的茵特拉根小镇和花海浪漫至极，大峡谷的木质过山车惊险刺激,自然风光
中英街,114.2270,22.5480,盐田区,广东省深圳市盐田区沙头角中英街,深圳独一无二的一街两制历史街区，街道中线曾是中英边界，街上的免税店和老界碑讲述百年沧桑,历史遗迹
深圳图书馆,114.0590,22.5480,福田区,广东省深圳市福田区福中一路2001号,深圳中心书城旁的现代化图书馆，银色幕墙在阳光下熠熠生辉，是深圳人周末充电和亲子阅读的首选地,文化艺术
深圳湾体育中心,113.9490,22.5170,南山区,广东省深圳市南山区滨海大道3001号,因外形如春蚕破茧被称为春茧，是深圳最大的体育场馆之一，常举办演唱会和大型赛事,建筑地标
甘坑客家小镇,114.0780,22.6490,龙岗区,广东省深圳市龙岗区吉华街道,深圳隐藏的客家古村落，炮楼和围屋保留了原汁原味的客家文化，夜晚灯笼亮起宛如宫崎骏动画中的场景,历史遗迹
龙岗大运中心,114.2180,22.6960,龙岗区,广东省深圳市龙岗区龙翔大道,曾举办大运会的主场馆，三座水晶宝石造型的场馆在夜空中璀璨夺目，是龙岗区的体育文化新地标,文化艺术
观澜版画村,114.0480,22.7130,龙华区,广东省深圳市龙华区观澜街道,深圳的艺术古村由客家排屋改造而成，版画工作室和艺术家驻留项目让古村焕发新生，田园风光怡人,历史街区
光明农场大观园,113.9400,22.7580,光明区,广东省深圳市光明区光明街道,深圳最大的都市农业观光园，可以体验奶牛挤奶和采摘时令蔬果，光明乳鸽和甜玉米是必尝美食,温泉度假
深圳天文台,114.5550,22.4850,大鹏新区,广东省深圳市大鹏新区南澳街道西涌,位于西涌海边的专业天文观测站，白色圆顶建筑群在蓝色海天之间如科幻电影场景，可预约参观观测星空,海滨沙滩
南澳月亮湾,114.5150,22.5350,大鹏新区,广东省深圳市大鹏新区南澳街道,大鹏半岛的宁静海湾，渔港码头每天清晨有最新鲜的海鲜上岸，沿海栈道适合休闲散步,自然风光
中山公园,113.9220,22.5360,南山区,广东省深圳市南山区南山大道,深圳历史最悠久的城市公园，园内有全国最大的孙中山石雕和古城墙遗址，古树参天环境清幽,历史遗迹
南山博物馆,113.9240,22.5350,南山区,广东省深圳市南山区南山大道2093号,展示南山从古至今历史变迁的区级博物馆，常设展览有南山改革开放史和古代南山,自然风光
蛇口价值工厂,113.9050,22.4980,南山区,广东省深圳市南山区蛇口海湾路8号,由浮法玻璃厂改造的创意园区，巨大的筒仓和工业遗迹充满赛博朋克风格，是深圳最酷的展览空间,文化艺术
赤湾左炮台,113.8900,22.4700,南山区,广东省深圳市南山区赤湾左炮台,鸦片战争时期林则徐布防的炮台遗址，古炮台面朝伶仃洋，苍凉中透着历史的厚重感,历史遗迹
青青世界,113.9350,22.5020,南山区,广东省深圳市南山区月亮湾青青路1号,以热带雨林和蝴蝶农场为主题的生态景区，园内亚马逊风情和陶艺体验深受亲子家庭喜爱,自然风光
深圳野生动物园,113.9750,22.5930,南山区,广东省深圳市南山区西丽湖路4065号,中国首家放养式野生动物园，可以乘坐游览车穿越猛兽区，大熊猫和金丝猴是最受欢迎的明星,自然风光
西丽湖度假村,113.9800,22.5980,南山区,广东省深圳市南山区西丽湖路,深圳最早的旅游度假区之一，湖光山色宜人，湖边长廊和水上餐厅是周末休闲的好去处,温泉度假
大芬油画村,114.1380,22.6130,龙岗区,广东省深圳市龙岗区布吉街道大芬村,全球最大的油画生产和出口基地，数千家画廊和画室集聚于此，可以定制肖像画和体验油画创作,文化艺术
文博宫,114.1150,22.6180,龙岗区,广东省深圳市龙岗区布吉街道,集中展示中国传统文化的大型仿古建筑群，涵盖秦汉唐宋明清七个朝代风格的建筑，是国内最大的仿古建筑群落,宗教寺庙
1983创意小镇,114.1350,22.6300,龙岗区,广东省深圳市龙岗区南湾街道,由旧工业园区改造的文艺小镇，色彩斑斓的涂鸦墙和不定期举办的音乐节是文艺青年的打卡地,文化艺术
坪山美术馆,114.3480,22.6940,坪山区,广东省深圳市坪山区坪山文化聚落,深圳东部的文化新地标，由知名建筑师董功设计，纯白极简的建筑本身就是一件艺术品,文化艺术
坪山文化聚落,114.3480,22.6940,坪山区,广东省深圳市坪山区汇德路,深圳坪山的文化综合体，包含美术馆、图书馆和剧院，建筑设计现代而富有诗意,文化艺术
虹桥公园,113.9300,22.7470,光明区,广东省深圳市光明区光明街道,深圳新晋网红公园以4公里长的红色空中廊桥闻名，蜿蜒穿过森林和湖泊，如同大地上的一条红丝带,城市公园
欢乐港湾,113.8830,22.5530,宝安区,广东省深圳市宝安区海天路,深圳最新的海滨文旅综合体，128米高的湾区之光摩天轮是深圳浪漫新地标，滨海商业街人气火爆,购物商圈
海上田园,113.8000,22.7100,宝安区,广东省深圳市宝安区沙井街道,深圳最大的生态湿地度假区，万亩苇荡和水上木屋让人忘却都市喧嚣，是观鸟和露营的好去处,自然风光
华侨城湿地公园,113.9670,22.5310,南山区,广东省深圳市南山区白石路,深圳核心城区的城市湿地公园，拥有大片红树林和观鸟屋，是都市中的生态净土,自然风光
南方科技大学,113.9950,22.6000,南山区,广东省深圳市南山区学苑大道1088号,深圳最年轻的研究型大学，依山而建的现代校园充满设计感，九山一水的布局被誉为最美大学之一,高校学府
香港中文大学(深圳),114.2100,22.6980,龙岗区,广东省深圳市龙岗区龙翔大道2001号,港中深的深圳校区，校园融合岭南园林和现代建筑风格，神仙湖畔的图书馆是最美打卡点,高校学府
深圳北站中心公园,114.0300,22.6130,龙华区,广东省深圳市龙华区民治街道,深圳北站旁的都市绿地，小山丘上的观景平台可以俯瞰高铁进出站的壮观景象,城市公园
龙华壹方天地,114.0250,22.6500,龙华区,广东省深圳市龙华区人民路,龙华区最大的商业综合体，超长的室内步行街串联餐饮娱乐和购物，是龙华人周末休闲的首选,购物商圈
深圳湾万象城,113.9470,22.5170,南山区,广东省深圳市南山区科苑南路,深圳湾畔的高端购物中心，建筑设计由国际大师操刀，顶楼露台可直面深圳湾和香港天水围,购物商圈
水围1368文化街区,114.0570,22.5250,福田区,广东省深圳市福田区水围村,由城中村握手楼改造的网红文化街区，骑楼和彩色外墙充满南洋风情，各国美食和酒吧云集,特色村落
深圳珠宝博物馆,114.1250,22.5550,罗湖区,广东省深圳市罗湖区贝丽北路20号,展示中国珠宝文化和深圳黄金珠宝产业发展的专题博物馆，各种珍贵宝石和首饰工艺令人惊叹,博物馆/纪念馆
大运自然公园,114.2150,22.6950,龙岗区,广东省深圳市龙岗区龙翔大道,大运中心旁的大型山体公园，登山步道和自行车道绕山而行，山顶可俯瞰龙岗城区全景,城市公园
求水山公园,114.1400,22.6200,龙岗区,广东省深圳市龙岗区布吉街道,布吉市民最爱的城市公园，有深圳版小长城和仿古长城步道，适合家庭周末登山和烧烤,城市公园
观澜湖生态体育园,114.0580,22.7300,龙华区,广东省深圳市龙华区观澜街道,亚洲最大的高尔夫球会，除了高尔夫还有网球和生态公园，是高端运动和休闲度假的聚集地,温泉度假
鹤薮古村,114.5400,22.4900,大鹏新区,广东省深圳市大鹏新区南澳街道,西涌海滩旁的历史古村，青砖老宅和石板小巷保留了原生态的岭南村落风貌，村口古榕树数百年树龄,特色村落
鹿嘴山庄,114.5800,22.5600,大鹏新区,广东省深圳市大鹏新区南澳街道,深圳最东端的悬崖海景度假酒店，电影《美人鱼》的人鱼洞就在悬崖下方，山海交融的景观令人震撼,海滨沙滩
深业上城,114.073,22.56,福田区,广东省深圳市福田区皇岗路5001号,福田北部的地标性商业综合体，由空中连廊串联三栋塔楼，彩色小镇和Loft风格街区是网红拍照圣地,购物商圈
香蜜公园,114.032,22.55,福田区,广东省深圳市福田区农园路30号,深圳最美婚姻登记处所在的浪漫公园，玫瑰园和空中栈道是两大亮点，每年月季花展吸引大量市民,城市公园
深圳会展中心,114.062,22.533,福田区,广东省深圳市福田区福华三路,深圳最大的会展场馆，每年举办高交会和文博会等国际级展会，建筑如巨龙盘踞在CBD核心,建筑地标
福田体育公园,114.048,22.526,福田区,广东省深圳市福田区福强路3030号,福田区的综合体育中心，游泳馆和羽毛球馆设施一流，空中跑道可以边跑步边欣赏深圳湾海景,自然风光
梅林水库,114.05,22.575,福田区,广东省深圳市福田区梅林一村,深圳市区内的天然氧吧，水库大坝是深圳经典徒步路线的起点，沿绿道可通往塘朗山郊野公园,自然风光
深业上城,114.0730,22.5600,福田区,广东省深圳市福田区皇岗路5001号,福田北部的地标性商业综合体，由空中连廊串联三栋塔楼，彩色小镇和Loft风格街区是网红拍照圣地,购物商圈
香蜜公园,114.0320,22.5500,福田区,广东省深圳市福田区农园路30号,深圳最美婚姻登记处所在的浪漫公园，玫瑰园和空中栈道是两大亮点，每年月季花展吸引大量市民,城市公园
深圳会展中心,114.0620,22.5330,福田区,广东省深圳市福田区福华三路,深圳最大的会展场馆，每年举办高交会和文博会等国际级展会，建筑如巨龙盘踞在CBD核心,建筑地标
福田体育公园,114.0480,22.5260,福田区,广东省深圳市福田区福强路3030号,福田区的综合体育中心，游泳馆和羽毛球馆设施一流，空中跑道可以边跑步边欣赏深圳湾海景,自然风光
梅林水库,114.0500,22.5750,福田区,广东省深圳市福田区梅林一村,深圳市区内的天然氧吧，水库大坝是深圳经典徒步路线的起点，沿绿道可通往塘朗山郊野公园,自然风光
园博园,114.0080,22.5400,福田区,广东省深圳市福田区深南大道竹子林,汇集中国各地园林精华的大型公园，福塔是园中最高点可俯瞰深圳湾，花卉博览期间美不胜收,城市公园
洪湖公园,114.1200,22.5650,罗湖区,广东省深圳市罗湖区文锦北路2023号,深圳荷花主题公园，每年六月百亩荷花盛开美如画卷，湖上彩虹桥是罗湖最美日落观赏点,自然风光
翠竹公园,114.1280,22.5570,罗湖区,广东省深圳市罗湖区翠竹路1078号,罗湖区以竹为主题的清幽公园，万竿翠竹随风摇曳，山顶的翠竹亭可远眺京基100和地王大厦,建筑地标
东湖公园,114.1480,22.5650,罗湖区,广东省深圳市罗湖区爱国路,深圳最早的综合性城市公园，菊花展是深圳年度盛事，水库边的棕榈园充满热带风情,自然风光
深圳古玩城,114.1250,22.5600,罗湖区,广东省深圳市罗湖区新秀路168号,深圳最大的古玩艺术品市场，茶具陶瓷和字画琳琅满目，周末的淘宝集市可以淘到意想不到的宝贝,历史遗迹
塘朗山郊野公园,114.0100,22.5800,南山区,广东省深圳市南山区龙珠六路,深圳市区内的原始山林，野生猕猴在山间自由出没，登顶极目阁可360度俯瞰深圳湾和前海,自然风光
四海公园,113.9200,22.5080,南山区,广东省深圳市南山区公园路,蛇口最老牌的城市公园，金牛雕塑和盖世金牛是蛇口人的共同记忆，湖边垂钓和太极晨练是日常风景,自然风光
燕晗山郊野公园,113.9780,22.5450,南山区,广东省深圳市南山区侨城东,华侨城片区隐藏的城市山林，登山道在荔枝林中蜿蜒，山顶可俯瞰欢乐谷和世界之窗,自然风光
前海石公园,113.8950,22.5250,南山区,广东省深圳市南山区前湾一路,前海自贸区的地标公园，习总书记曾在此视察的巨石是前海的象征，沿海步道面朝大湾区,自然风光
何香凝美术馆,113.9830,22.5390,南山区,广东省深圳市南山区深南大道9013号,中国第一个以个人名字命名的国家级美术馆，收藏大量何香凝书画作品，建筑由中国工程院院士设计,博物馆/纪念馆
华美术馆,113.9820,22.5400,南山区,广东省深圳市南山区深南大道9009号,深圳最前沿的当代艺术实验场，蜂巢状建筑外观格外醒目，展览以前卫的国际当代艺术为主,文化艺术
立新湖公园,113.8250,22.6850,宝安区,广东省深圳市宝安区福永街道,深圳西部的小西湖，8公里环湖绿道是宝安最美跑步路线，湖畔的落羽杉林秋天变成一片红棕色,自然风光
清平古墟,113.8350,22.6800,宝安区,广东省深圳市宝安区新桥街道,深圳保存最完好的清代岭南水乡古墟镇，永兴桥是深圳仅存的古石桥，影视剧组常在此取景,历史遗迹
万丰湖湿地公园,113.8300,22.7000,宝安区,广东省深圳市宝安区新桥街道,宝安的都市湿地公园，湖中有多个小岛通过木栈道相连，白鹭和野鸭在芦苇丛中安家,自然风光
宝安公园,113.8920,22.5700,宝安区,广东省深圳市宝安区新安街道,宝安城区最大的城市公园，山顶宝安阁是西乡的地标，登山道两旁桂花飘香沁人心脾,自然风光
鹤湖新居,114.2750,22.7250,龙岗区,广东省深圳市龙岗区龙岗街道,深圳最大的客家围屋之一被誉为客家建筑的活化石，月池和围龙屋讲述着客家人迁徙和奋斗的历史,历史遗迹
园山风景区,114.2200,22.6350,龙岗区,广东省深圳市龙岗区横岗街道,龙岗的天然氧吧以瀑布和溪谷著称，鹅公髻和碧玉潭是园山两大必游景点，适合避暑和徒步,自然风光
龙城广场,114.2480,22.7200,龙岗区,广东省深圳市龙岗区龙翔大道,龙岗中心城的核心广场，巨大的青铜九龙柱是龙岗的地标，周末的音乐喷泉和水幕电影吸引大量市民,购物商圈
深圳红立方,114.2500,22.7200,龙岗区,广东省深圳市龙岗区龙翔大道8028号,龙岗科技文化综合体包含科技馆和青少年宫，红色铝板建筑在阳光下如巨轮扬帆,文化艺术
阳台山森林公园,113.9800,22.6600,龙华区,广东省深圳市龙华区大浪街道,深圳西部最高峰海拔587米，山顶可远眺深圳湾和前海，登山道沿途溪水潺潺是夏日避暑胜地,自然风光
深圳第二图书馆,114.0280,22.6520,龙华区,广东省深圳市龙华区腾龙路,深圳新建的巨型图书馆藏书量位居全国前列，白色螺旋楼梯是最美打卡点，是龙华的文化新名片,文化艺术
观澜古墟,114.0500,22.7200,龙华区,广东省深圳市龙华区观澜街道,深圳保存最完好的清代墟市之一，碉楼和骑楼街见证了深圳近代商贸的繁荣，古墟换新颜融合文创小店,历史街区
中国版画博物馆,114.0480,22.7130,龙华区,广东省深圳市龙华区观澜街道,全球最大的版画专题博物馆，馆藏来自世界各地的版画精品，可以亲手体验木刻版画的制作过程,博物馆/纪念馆
光明小镇,113.9400,22.7600,光明区,广东省深圳市光明区光明街道,以田园风光和花海为主题的文旅小镇，千亩油菜花和向日葵花海四季轮换，是深圳人的周末田园牧歌,特色村落
鹅颈水湿地公园,113.9350,22.7650,光明区,广东省深圳市光明区光明街道,光明的城市湿地公园，亲水栈道蜿蜒穿过芦苇和荷花塘，观鸟塔上可以看到白鹭和翠鸟,自然风光
大顶岭山林公园,113.9450,22.7550,光明区,广东省深圳市光明区光明街道,光明最受欢迎的山林公园，浮桥和探桥等空中步道悬于山谷之上，徒步中感受森林的呼吸,自然风光
马峦山郊野公园,114.3700,22.6600,坪山区,广东省深圳市坪山区马峦街道,深圳最大的郊野公园以瀑布群闻名，深圳最大的瀑布马峦瀑布就在山中，溯溪和野餐是周末经典,自然风光
金龟村,114.3900,22.6500,坪山区,广东省深圳市坪山区石井街道,坪山的世外桃源小村，保留了大量客家老宅和农田风光，村里的露营小镇是深圳人逃离都市的首选地,特色村落
坪山河湿地公园,114.3500,22.6900,坪山区,广东省深圳市坪山区坪山街道,坪山河畔的带状湿地公园，粉黛乱子草花海秋季成为深圳网红打卡地，适合亲子游玩和野餐,自然风光
盐田海滨栈道,114.3100,22.5900,盐田区,广东省深圳市盐田区盐葵路,深圳最美的滨海徒步路线全长19.5公里，从沙头角到揹仔角一路海景相伴，是世界最长的海滨栈道之一,海滨沙滩
烟墩山国际友好公园,114.2250,22.5550,盐田区,广东省深圳市盐田区沙头角,盐田港旁的山海公园，山顶古烽火台遗址面朝沙头角海湾，各友好城市捐赠的雕塑散布园中,自然风光
七娘山,114.5350,22.5150,大鹏新区,广东省深圳市大鹏新区南澳街道,深圳第二高峰也是大鹏半岛最壮丽的山峰，地质公园博物馆展示了丰富的火山地质遗迹，登山可观沧海,自然风光
桔钓沙,114.5100,22.5600,大鹏新区,广东省深圳市大鹏新区南澳街道,大鹏半岛最私密的月牙形海滩沙质如面粉，三面环山一面朝海，是深圳最接近马尔代夫的海滩,自然风光
官湖村,114.5100,22.5900,大鹏新区,广东省深圳市大鹏新区葵涌街道,大鹏半岛的文艺小渔村面朝大海，村中小路两旁的民宿墙面绘满壁画，充满了日本镰仓般的清新感,自然风光
大鹏半岛国家地质公园,114.5350,22.5150,大鹏新区,广东省深圳市大鹏新区南澳街道,以火山岩海岸地貌为主题的国家地质公园，海蚀洞和海蚀崖记录了亿万年的地质变迁,自然风光
坝光银叶树湿地,114.5100,22.6400,大鹏新区,广东省深圳市大鹏新区葵涌街道,深圳唯一的银叶树古树群湿地，树龄超过500年的银叶树板根如巨人般壮观,自然风光
东山寺,114.4880,22.5950,大鹏新区,广东省深圳市大鹏新区大鹏街道,大鹏半岛最古老的佛教寺院始建于明代，背靠龙头山面向大鹏湾，禅意悠远环境清幽,自然风光
蛇口老街,113.9150,22.4880,南山区,广东省深圳市南山区蛇口老街,蛇口最接地气的美食老街，各种老字号潮汕小吃和海鲜大排档让人流连忘返，是深圳美食的天堂,美食街区
香蜜湖1979,114.0380,22.5480,福田区,广东省深圳市福田区侨香路,香蜜湖畔的文艺生活区，由旧厂房改造的创意街区，画廊和私房菜馆散布其间，是福田区的小资生活地标,文化艺术
深圳博物馆古代艺术馆,114.0980,22.5500,福田区,广东省深圳市福田区同心路6号,深圳博物馆分馆专注于中国古代艺术，青铜器和陶瓷馆藏丰富，胶囊电梯是最网红打卡点,博物馆/纪念馆
